id,dt,name,Lon,Lat,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,numclouds,tempdiff,lon_cat,lat_cat,humidity_cat,temp_cat,pressure_cat,wind_speed_cat,wind_deg_cat
5113142,1637719772,Cohoes,-73.7001,42.7742,-1.64,-4.67,-3.27,-0.7,1020,62,2.24,317,90,2.5700000000000003,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Very Low,North
4840755,1637719771,Plainfield,-71.9151,41.6765,-1.03,-6.03,-2.59,0.31,1019,54,4.71,313,0,2.9,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
5106834,1637719772,Albany,-73.7562,42.6526,-1.54,-1.54,-3.13,-0.69,1021,63,0.89,296,90,2.44,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Very Low,West
4952762,1637719771,Tewksbury,-71.2342,42.6106,-2.37,-2.37,-3.73,-0.77,1016,56,0.89,355,1,2.96,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4954380,1637719771,Waltham,-71.2356,42.3765,-1.87,-4.34,-3.42,-0.36,1016,55,1.79,5,1,3.06,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4941935,1637719771,Lexington,-71.2245,42.4473,-2.31,-2.31,-3.94,-0.83,1015,56,0.89,16,1,3.11,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5085374,1637719771,Derry,-71.3273,42.8806,-3.04,-5.69,-4.03,-1.54,1016,58,1.79,339,20,2.49,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4838633,1637719771,Middletown,-72.6507,41.5623,-0.75,-0.75,-1.97,0.6,1017,56,0.89,358,1,2.57,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5221703,1637719772,Cumberland,-71.4328,41.9668,-1.64,-1.64,-3.34,-0.2,1016,54,0.89,313,1,3.1399999999999997,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
5085382,1637719771,Derry Village,-71.312,42.8918,-3.06,-5.72,-4.04,-1.61,1016,59,1.79,339,20,2.4299999999999997,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5143620,1637719772,West Albany,-73.7785,42.6831,-1.9,-3.64,-3.48,-1.04,1021,62,1.34,270,90,2.44,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Very Low,West
4945055,1637719771,Needham,-71.2328,42.2834,-1.97,-5.99,-3.67,-0.52,1017,56,3.13,0,1,3.15,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4931737,1637719771,Burlington,-71.1956,42.5048,-2.44,-6.11,-3.98,-0.94,1014,57,2.68,338,1,3.04,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4945283,1637719771,Newton,-71.2092,42.337,-1.96,-5.98,-3.58,-0.46,1017,55,3.13,0,1,3.12,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4845984,1637719771,Wolcott,-72.9868,41.6023,-2.15,-4.67,-3.36,-0.8,1019,57,1.79,300,1,2.5599999999999996,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4955840,1637719771,Wilmington,-71.1737,42.5465,-2.19,-3.97,-3.66,-0.62,1016,56,1.34,323,1,3.04,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4930282,1637719771,Belmont,-71.1787,42.3959,-1.86,-1.86,-3.39,-0.33,1016,55,0.45,217,1,3.06,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,South
4954611,1637719771,Watertown,-71.1828,42.3709,-1.84,-4.31,-3.41,-0.35,1016,55,1.79,265,1,3.06,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4838524,1637719771,Meriden,-72.807,41.5382,-0.98,-6.52,-2.52,0.84,1018,56,5.66,320,1,3.36,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4943828,1637719771,Methuen,-71.1909,42.7262,-2.47,-5.64,-3.66,-0.91,1017,58,2.24,323,1,2.75,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4956032,1637719771,Woburn,-71.1523,42.4793,-2.13,-2.13,-3.71,-0.6,1015,56,0.45,298,1,3.11,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4929180,1637719771,Arlington,-71.1564,42.4154,-1.91,-1.91,-3.41,-0.49,1016,55,0.45,217,1,2.92,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,South
5092268,1637719771,Salem,-71.2009,42.7884,-2.67,-2.67,-3.77,-1.18,1017,58,0.89,345,1,2.59,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5084868,1637719771,Concord,-71.5376,43.2081,-3.22,-10.22,-4.35,-1.92,1017,61,8.23,320,75,2.4299999999999997,"[-75, -65)","[40,45)","[60,80)",Very Low,Low,High,North
5221637,1637719772,Coventry,-71.6828,41.7001,-1.46,-3.87,-2.99,-0.1,1016,53,1.79,285,0,2.89,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
5223681,1637719772,North Providence,-71.4662,41.8501,-1.31,-2.97,-2.92,0.03,1015,54,1.34,37,1,2.9499999999999997,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4941720,1637719771,Lawrence,-71.1631,42.707,-2.4,-4.95,-3.62,-0.84,1017,58,1.79,309,1,2.7800000000000002,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4955884,1637719771,Winchester,-71.137,42.4523,-1.94,-1.94,-3.44,-0.46,1015,55,0.45,298,1,2.98,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4945952,1637719771,Norwood,-71.1995,42.1945,-1.76,-7.2,-3.36,-0.44,1017,55,5.14,330,1,2.92,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4934664,1637719771,Dedham,-71.1662,42.2418,-1.84,-6.88,-3.42,-0.45,1017,55,4.47,276,1,2.9699999999999998,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
5221341,1637719772,Central Falls,-71.3923,41.8907,-1.14,-1.14,-2.85,0.23,1017,54,0.89,162,1,3.08,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,South
5085688,1637719771,East Concord,-71.5381,43.242,-3.42,-10.42,-4.77,-2.1,1017,61,8.23,320,75,2.6699999999999995,"[-75, -65)","[40,45)","[60,80)",Very Low,Low,High,North
4832272,1637719771,North Andover,-71.1351,42.6987,-2.51,-7.82,-3.75,-0.97,1017,57,4.63,310,1,2.7800000000000002,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
4839843,1637719771,Norwich,-72.0759,41.5243,-0.49,-0.49,-2.04,1.06,1016,56,0.45,333,0,3.1,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4845193,1637719771,Waterbury,-73.0515,41.5582,-1.28,-5.54,-2.86,0.44,1019,55,3.58,308,1,3.3,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
4943629,1637719771,Medford,-71.1062,42.4184,-1.87,-7.72,-3.37,-0.44,1016,55,5.81,341,20,2.93,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4931482,1637719771,Brookline,-71.1212,42.3318,-1.75,-4.2,-3.37,-0.25,1017,55,1.79,275,20,3.12,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4952121,1637719771,Stoneham,-71.0995,42.4801,-2.21,-5.34,-3.8,-0.69,1016,55,2.24,338,20,3.11,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5223869,1637719772,Pawtucket,-71.3826,41.8787,-1.07,-1.07,-2.82,0.32,1017,54,0.89,162,1,3.1399999999999997,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,South
4948462,1637719771,Reading,-71.0953,42.5257,-2.16,-3.93,-3.68,-0.64,1016,56,1.34,323,1,3.04,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4940764,1637719771,Jamaica Plain,-71.1203,42.3098,-1.77,-4.23,-3.33,-0.28,1017,55,1.79,275,20,3.05,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4931972,1637719771,Cambridge,-71.1056,42.3751,-1.79,-6.16,-3.34,-0.42,1016,55,3.58,293,20,2.92,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
4951257,1637719771,Somerville,-71.0995,42.3876,-1.89,-3.63,-3.43,-0.5,1015,55,1.34,299,20,2.93,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
5283837,1637719773,Cheshire,-72.9007,41.499,-1.07,-1.07,-2.72,0.95,1018,54,0.45,27,1,3.67,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5224151,1637719772,Providence,-71.4128,41.824,-0.87,-2.47,-2.5,0.45,1014,54,1.34,37,1,2.95,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4954265,1637719771,Wakefield,-71.0728,42.5065,-2.15,-3.92,-3.7,-0.66,1017,56,1.34,323,1,3.04,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4838887,1637719771,Montville Center,-72.1512,41.479,-1.05,-2.68,-2.62,0.48,1017,56,1.34,360,1,3.1,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4943021,1637719771,Mansfield,-71.2189,42.0334,-1.54,-1.54,-3.25,-0.14,1016,55,0.45,347,1,3.11,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4929399,1637719771,Attleboro,-71.2856,41.9445,-1.31,-1.31,-3.04,0.1,1016,55,0.89,343,1,3.14,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4943677,1637719771,Melrose,-71.0662,42.4584,-2,-5.09,-3.49,-0.51,1016,55,2.24,338,20,2.9800000000000004,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4932214,1637719771,Canton,-71.1448,42.1584,-1.64,-4.67,-3.29,-0.08,1016,55,2.24,320,1,3.21,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4942939,1637719771,Malden,-71.0662,42.4251,-1.88,-4.35,-3.36,-0.44,1016,55,1.79,334,20,2.92,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5221659,1637719772,Cranston,-71.4373,41.7798,-0.89,-2.5,-2.59,0.47,1015,55,1.34,37,1,3.0599999999999996,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4845056,1637719771,Wallingford,-72.8232,41.457,-0.77,-2.36,-2.41,1.21,1018,54,1.34,331,1,3.62,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4936008,1637719771,Everett,-71.0537,42.4084,-1.96,-4.45,-3.47,-0.55,1016,55,1.79,334,20,2.92,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4930956,1637719771,Boston,-71.0598,42.3584,-1.78,-5.76,-3.25,-0.43,1017,55,3.13,355,20,2.82,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
7257422,1637719775,Wallingford Center,-72.8189,41.4499,-0.78,-2.37,-2.43,1.19,1018,54,1.34,331,1,3.62,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5225627,1637719772,West Warwick,-71.5219,41.6969,-0.96,-0.96,-2.69,0.39,1017,55,0.89,270,1,3.08,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4939085,1637719771,Haverhill,-71.0773,42.7762,-2.44,-5.61,-3.56,-0.96,1017,57,2.24,305,1,2.6,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
5221931,1637719772,East Providence,-71.37,41.8137,-0.95,-5.88,-2.59,0.36,1016,54,4.63,320,1,2.9499999999999997,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4951305,1637719771,South Boston,-71.0495,42.3334,-1.88,-5.88,-3.38,-0.43,1017,54,3.13,355,20,2.9499999999999997,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4932879,1637719771,Chelsea,-71.0328,42.3918,-1.92,-8.92,-3.45,-0.52,1016,55,9.26,310,20,2.93,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very High,West
4944193,1637719771,Milton,-71.0662,42.2495,-1.81,-1.81,-3.36,-0.4,1016,55,0.89,101,1,2.96,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,East
4839222,1637719771,Naugatuck,-73.0507,41.4859,-1.29,-5.13,-2.96,0.98,1019,55,3.09,300,1,3.94,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
4950267,1637719771,Saugus,-71.01,42.4648,-1.97,-5.55,-3.45,-0.47,1017,56,2.68,321,20,2.9800000000000004,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4952206,1637719771,Stoughton,-71.1023,42.1251,-1.84,-1.84,-3.45,-0.29,1016,56,0.89,285,1,3.16,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4832294,1637719771,Revere,-71.012,42.4084,-1.85,-8.85,-3.36,-0.44,1017,55,9.26,310,20,2.92,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very High,West
5136454,1637719772,Schenectady,-73.9396,42.8142,-2.09,-5.2,-3.29,-1.13,1020,64,2.24,32,90,2.16,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Very Low,North
5136334,1637719772,Saratoga Springs,-73.7846,43.0831,-2.48,-7.37,-3.64,-1.39,1020,60,4.05,323,3,2.25,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Low,North
4945911,1637719771,Norton,-71.187,41.9668,-1.25,-3.63,-2.94,0.2,1016,55,1.79,300,1,3.14,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
5134453,1637719772,Rotterdam,-73.971,42.787,-2.23,-5.36,-3.44,-1.25,1020,64,2.24,32,90,2.19,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Very Low,North
4837648,1637719771,Ledyard Center,-72.0142,41.4398,-0.78,-2.37,-2.47,0.63,1017,54,1.34,360,1,3.1,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4935623,1637719771,Easton,-71.1287,42.0245,-1.41,-3.81,-3.06,0.13,1016,55,1.79,300,1,3.19,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4955993,1637719771,Winthrop,-70.9828,42.3751,-1.8,-8.8,-3.25,-0.43,1017,55,9.26,310,20,2.82,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very High,West
4948403,1637719771,Randolph,-71.0412,42.1626,-1.79,-4.84,-3.32,-0.34,1016,56,2.24,301,1,2.98,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4948247,1637719771,Quincy,-71.0023,42.2529,-1.62,-1.62,-3.12,-0.2,1016,55,0.89,101,20,2.92,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,East
5225507,1637719772,Warwick,-71.4162,41.7001,-0.74,-5.62,-2.47,0.61,1017,55,4.63,320,1,3.08,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4839704,1637719771,North Haven,-72.8595,41.3909,-0.57,-0.57,-2.3,1.75,1019,54,0.45,27,1,4.05,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4835654,1637719771,Hamden,-72.8968,41.3959,-0.6,-0.6,-2.32,1.73,1019,54,0.45,27,1,4.05,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4931181,1637719771,Braintree,-70.9995,42.2223,-1.73,-4.18,-3.17,-0.18,1016,56,1.79,90,1,2.9899999999999998,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,East
4951473,1637719771,South Peabody,-70.9495,42.5098,-2.08,-2.08,-3.5,-0.59,1018,56,0.89,115,1,2.91,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,East
4942807,1637719771,Lynn,-70.9495,42.4668,-2.03,-5.62,-3.45,-0.53,1018,56,2.68,321,20,2.92,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4843362,1637719771,Southbury,-73.2132,41.4815,-1.18,-5,-2.87,1.22,1019,56,3.09,300,1,4.09,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
4946863,1637719771,Peabody,-70.9287,42.5279,-2.06,-2.06,-3.46,-0.55,1018,56,0.89,115,1,2.91,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,East
4934500,1637719771,Danvers,-70.9301,42.5751,-2.16,-3.93,-3.49,-0.66,1017,58,1.34,315,1,2.83,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5240509,1637719772,Rutland,-72.9726,43.6106,-4.2,-4.2,-6.36,-2.12,1012,64,0.45,257,90,4.24,"[-75, -65)","[40,45)","[60,80)",Very Low,Low,Very Low,West
5220798,1637719772,Barrington,-71.3087,41.7407,-0.75,-5.22,-2.41,0.57,1016,54,4.02,310,1,2.98,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
4931429,1637719771,Brockton,-71.0184,42.0834,-1.47,-1.47,-3.13,0.18,1016,56,0.89,338,1,3.31,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4950065,1637719771,Salem,-70.8967,42.5195,-2,-7.07,-3.4,-0.5,1017,57,4.47,0,1,2.9,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4839416,1637719771,New London,-72.0995,41.3557,-0.23,-0.23,-2,1.39,1018,53,0.45,242,1,3.3899999999999997,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4842818,1637719771,Seymour,-73.0759,41.3968,-0.7,-6.24,-2.45,1.6,1019,56,5.81,319,1,4.050000000000001,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4955336,1637719771,Weymouth,-70.9398,42.2209,-1.7,-4.15,-3.14,-0.14,1015,56,1.79,90,20,3,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,East
4930505,1637719771,Beverly,-70.8801,42.5584,-2.15,-7.26,-3.51,-0.68,1017,59,4.47,0,1,2.8299999999999996,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4952629,1637719771,Taunton,-71.0898,41.9001,-1.03,-1.03,-2.59,0.43,1016,55,0.89,319,1,3.02,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4929004,1637719771,Amesbury,-70.9301,42.8584,-2.57,-2.57,-3.58,-1.09,1015,58,0.89,323,0,2.49,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4943097,1637719771,Marblehead,-70.8578,42.5001,-2.01,-7.09,-3.45,-0.54,1017,57,4.47,0,1,2.91,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4930511,1637719771,Beverly Cove,-70.8537,42.5534,-2.08,-3.84,-3.44,-0.62,1017,59,1.34,315,1,2.82,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4928662,1637719771,Abington,-70.9453,42.1048,-1.47,-1.47,-3,0.02,1015,58,0.89,338,0,3.02,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4835512,1637719771,Guilford,-72.6818,41.289,-0.32,-0.32,-2.05,1.8,1018,56,0.45,332,1,3.8499999999999996,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5223672,1637719772,North Kingstown,-71.4662,41.5501,-0.63,-0.63,-1.97,0.51,1016,56,0.45,298,1,2.48,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4838116,1637719771,Madison,-72.5984,41.2795,-0.23,-6.37,-2,1.81,1015,56,7.38,320,1,3.81,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,High,North
4948924,1637719771,Rockland,-70.9162,42.1307,-1.59,-3.29,-3.08,-0.09,1015,58,1.34,310,0,2.99,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4952487,1637719771,Swansea,-71.1898,41.7482,-0.85,-4.22,-2.49,0.49,1016,55,2.68,288,1,2.9800000000000004,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
5225631,1637719772,Westerly,-71.8273,41.3776,-0.27,-3.41,-2,1.25,1017,53,2.57,310,1,3.25,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
5221077,1637719772,Bristol,-71.2662,41.6771,-0.95,-3.28,-2.54,0.36,1016,54,1.79,13,1,2.9,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5281551,1637719773,Ansonia,-73.079,41.3462,-0.56,-6.06,-2.19,1.97,1019,55,5.81,319,1,4.16,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4945256,1637719771,Newburyport,-70.8773,42.8126,-2.45,-9.13,-3.55,-1.05,1015,59,7.15,326,1,2.5,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,High,North
4839366,1637719771,New Haven,-72.9282,41.3082,-0.3,-2.53,-2.06,2.12,1017,55,1.79,315,1,4.18,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5283054,1637719773,Branford,-72.8151,41.2795,-0.22,-3.46,-2.02,2.1,1018,56,2.68,338,1,4.12,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5123477,1637719772,Kingston,-73.9974,41.927,-1.81,-1.81,-3.58,0.11,1020,65,0.89,328,0,3.69,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Very Low,North
4951248,1637719771,Somerset,-71.1287,41.7696,-0.83,-4.19,-2.52,0.54,1016,54,2.68,288,1,3.06,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,West
4833425,1637719771,East Haven,-72.8684,41.2762,-0.18,-3.8,-2,2.12,1018,55,3.09,0,1,4.12,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
4842898,1637719771,Shelton,-73.0932,41.3165,-0.21,-2.99,-1.93,2.23,1020,54,2.24,293,1,4.16,"[-75, -65)","[40,45)","[40,60)",Very Low,High,Very Low,West
4845419,1637719771,West Haven,-72.9471,41.2706,-0.13,-3.74,-1.97,2.19,1021,54,3.09,0,1,4.16,"[-75, -65)","[40,45)","[40,60)",Very Low,High,Low,North
5088438,1637719771,Laconia,-71.4704,43.5279,-4.03,-8.9,-5.47,-2.49,1017,64,3.6,290,40,2.9799999999999995,"[-75, -65)","[40,45)","[60,80)",Very Low,Low,Low,West
4936159,1637719771,Fall River,-71.1551,41.7015,-0.96,-4.77,-2.48,0.32,1016,54,3.13,325,1,2.8,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,North
5224082,1637719772,Portsmouth,-71.2503,41.6023,-0.68,-2.97,-2.1,0.51,1016,56,1.79,13,1,2.6100000000000003,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4938836,1637719771,Hanover,-70.812,42.1132,-1.35,-1.35,-3,0.24,1016,58,0.89,320,1,3.24,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5223358,1637719772,Middletown,-71.2914,41.5457,-0.78,-6.78,-2.15,0.33,1016,55,6.69,340,1,2.48,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,High,North
4832353,1637719771,Danbury,-73.454,41.3948,-1,-1,-2.91,1.51,1018,54,0,0,1,4.42,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5107152,1637719772,Amsterdam,-74.1882,42.9387,-2.69,-4.53,-3.62,-1.42,1020,73,1.34,266,40,2.2,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Very Low,West
5132143,1637719772,Poughkeepsie,-73.921,41.7004,-1.51,-1.51,-3.54,1.25,1020,59,0.89,315,1,4.79,"[-75, -65)","[40,45)","[40,60)",Very Low,High,Very Low,North
5223593,1637719772,Newport,-71.3128,41.4901,-0.49,-6.4,-1.91,0.56,1016,56,6.69,340,1,2.4699999999999998,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,High,North
4838652,1637719771,Milford,-73.0565,41.2223,0.1,0.1,-1.72,2.24,1020,53,0.45,343,1,3.96,"[-75, -65)","[40,45)","[40,60)",Low,High,Very Low,North
4937829,1637719771,Gloucester,-70.662,42.6159,-2.22,-7.35,-3.49,-0.81,1016,61,4.47,337,13,2.68,"[-75, -65)","[40,45)","[60,80)",Very Low,Low,Low,North
4844459,1637719771,Trumbull,-73.2007,41.2429,-0.22,-4.64,-2,1.96,1018,55,4.12,290,1,3.96,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Low,West
5091872,1637719771,Rochester,-70.9756,43.3045,-3.43,-5.37,-4.32,-2.1,1015,62,1.34,313,1,2.22,"[-75, -65)","[40,45)","[60,80)",Very Low,Low,Very Low,West
5085520,1637719771,Dover,-70.8737,43.1979,-2.97,-9.58,-3.94,-1.6,1016,59,6.69,320,1,2.34,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,High,North
5091383,1637719771,Portsmouth,-70.7626,43.0718,-2.79,-4.64,-3.67,-1.42,1016,58,1.34,10,1,2.25,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4843811,1637719771,Stratford,-73.1332,41.1845,0.25,-4.06,-1.74,2.5,1019,54,4.12,290,1,4.24,"[-75, -65)","[40,45)","[40,60)",Low,Low,Low,West
5282804,1637719773,Bridgeport,-73.2048,41.167,0.32,-1.13,-1.51,2.5,1018,53,1.34,300,1,4.01,"[-75, -65)","[40,45)","[40,60)",Low,Low,Very Low,West
4945121,1637719771,New Bedford,-70.9342,41.6362,-0.76,-3.63,-2.38,0.52,1016,53,2.24,328,1,2.9,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
5118743,1637719772,Gloversville,-74.3438,43.0528,-3.65,-5.62,-4.44,-2.25,1020,72,1.34,167,40,2.1900000000000004,"[-75, -65)","[40,45)","[60,80)",Very Low,High,Very Low,South
4936087,1637719771,Fairhaven,-70.9036,41.6376,-0.64,-3.49,-2.24,0.66,1016,52,2.24,328,1,2.9000000000000004,"[-75, -65)","[40,45)","[40,60)",Very Low,Low,Very Low,North
4834157,1637719771,Fairfield,-73.2637,41.1412,0.42,-1.01,-1.23,2.49,1019,53,1.34,296,1,3.72,"[-75, -65)","[40,45)","[40,60)",Low,Low,Very Low,West
5108219,1637719772,Beacon,-73.9696,41.5048,-0.93,-0.93,-3.17,1.6,1021,59,0.45,307,1,4.77,"[-75, -65)","[40,45)","[40,60)",Very Low,High,Very Low,West
5128654,1637719772,Newburgh,-74.0104,41.5034,-0.65,-0.65,-2.89,1.88,1021,59,0.45,307,1,4.77,"[-75, -65)","[40,45)","[40,60)",Very Low,High,Very Low,West
4845585,1637719771,Westport,-73.3579,41.1415,0.37,-1.07,-1.65,2.4,1018,52,1.34,296,1,4.05,"[-75, -65)","[40,45)","[40,60)",Low,Low,Very Low,West
4839822,1637719771,Norwalk,-73.4079,41.1176,0.51,-4.53,-1.61,2.43,1017,53,5.46,321,0,4.04,"[-75, -65)","[40,45)","[40,60)",Low,Low,Low,North
4833505,1637719771,East Norwalk,-73.3985,41.1057,0.58,-4.54,-1.59,2.71,1017,53,5.64,322,0,4.3,"[-75, -65)","[40,45)","[40,60)",Low,Low,Low,North
4839745,1637719771,North Stamford,-73.5435,41.1381,0.13,-4.62,-1.98,2.53,1020,55,4.78,318,0,4.51,"[-75, -65)","[40,45)","[40,60)",Low,High,Low,North
4832425,1637719771,Darien,-73.4693,41.0787,0.69,-1.38,-1.26,2.73,1019,53,1.79,304,0,3.99,"[-75, -65)","[40,45)","[40,60)",Low,Low,Very Low,West
