id,dt,name,visibility,Lon,Lat,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,numclouds
4838116,1637719771,Madison,10000,-72.5984,41.2795,-0.23,-6.37,-2,1.81,1015,56,7.38,320,1
4948924,1637719771,Rockland,10000,-70.9162,42.1307,-1.59,-3.29,-3.08,-0.09,1015,58,1.34,310,0
4952487,1637719771,Swansea,10000,-71.1898,41.7482,-0.85,-4.22,-2.49,0.49,1016,55,2.68,288,1
5225631,1637719772,Westerly,10000,-71.8273,41.3776,-0.27,-3.41,-2,1.25,1017,53,2.57,310,1
5221077,1637719772,Bristol,10000,-71.2662,41.6771,-0.95,-3.28,-2.54,0.36,1016,54,1.79,13,1
5281551,1637719773,Ansonia,10000,-73.079,41.3462,-0.56,-6.06,-2.19,1.97,1019,55,5.81,319,1
4945256,1637719771,Newburyport,10000,-70.8773,42.8126,-2.45,-9.13,-3.55,-1.05,1015,59,7.15,326,1
4839366,1637719771,New Haven,10000,-72.9282,41.3082,-0.3,-2.53,-2.06,2.12,1017,55,1.79,315,1
5283054,1637719773,Branford,10000,-72.8151,41.2795,-0.22,-3.46,-2.02,2.1,1018,56,2.68,338,1
5123477,1637719772,Kingston,10000,-73.9974,41.927,-1.81,-1.81,-3.58,0.11,1020,65,0.89,328,0
4951248,1637719771,Somerset,10000,-71.1287,41.7696,-0.83,-4.19,-2.52,0.54,1016,54,2.68,288,1
4833425,1637719771,East Haven,10000,-72.8684,41.2762,-0.18,-3.8,-2,2.12,1018,55,3.09,0,1
4842898,1637719771,Shelton,10000,-73.0932,41.3165,-0.21,-2.99,-1.93,2.23,1020,54,2.24,293,1
4845419,1637719771,West Haven,10000,-72.9471,41.2706,-0.13,-3.74,-1.97,2.19,1021,54,3.09,0,1
5088438,1637719771,Laconia,10000,-71.4704,43.5279,-4.03,-8.9,-5.47,-2.49,1017,64,3.6,290,40
4936159,1637719771,Fall River,10000,-71.1551,41.7015,-0.96,-4.77,-2.48,0.32,1016,54,3.13,325,1
5224082,1637719772,Portsmouth,10000,-71.2503,41.6023,-0.68,-2.97,-2.1,0.51,1016,56,1.79,13,1
4938836,1637719771,Hanover,10000,-70.812,42.1132,-1.35,-1.35,-3,0.24,1016,58,0.89,320,1
5223358,1637719772,Middletown,10000,-71.2914,41.5457,-0.78,-6.78,-2.15,0.33,1016,55,6.69,340,1
4832353,1637719771,Danbury,10000,-73.454,41.3948,-1,-1,-2.91,1.51,1018,54,0,0,1
5107152,1637719772,Amsterdam,10000,-74.1882,42.9387,-2.69,-4.53,-3.62,-1.42,1020,73,1.34,266,40
5132143,1637719772,Poughkeepsie,10000,-73.921,41.7004,-1.51,-1.51,-3.54,1.25,1020,59,0.89,315,1
5223593,1637719772,Newport,10000,-71.3128,41.4901,-0.49,-6.4,-1.91,0.56,1016,56,6.69,340,1
4838652,1637719771,Milford,10000,-73.0565,41.2223,0.1,0.1,-1.72,2.24,1020,53,0.45,343,1
4937829,1637719771,Gloucester,10000,-70.662,42.6159,-2.22,-7.35,-3.49,-0.81,1016,61,4.47,337,13
4844459,1637719771,Trumbull,10000,-73.2007,41.2429,-0.22,-4.64,-2,1.96,1018,55,4.12,290,1
5091872,1637719771,Rochester,10000,-70.9756,43.3045,-3.43,-5.37,-4.32,-2.1,1015,62,1.34,313,1
5085520,1637719771,Dover,10000,-70.8737,43.1979,-2.97,-9.58,-3.94,-1.6,1016,59,6.69,320,1
5091383,1637719771,Portsmouth,10000,-70.7626,43.0718,-2.79,-4.64,-3.67,-1.42,1016,58,1.34,10,1
4843811,1637719771,Stratford,10000,-73.1332,41.1845,0.25,-4.06,-1.74,2.5,1019,54,4.12,290,1
5282804,1637719773,Bridgeport,10000,-73.2048,41.167,0.32,-1.13,-1.51,2.5,1018,53,1.34,300,1
4945121,1637719771,New Bedford,10000,-70.9342,41.6362,-0.76,-3.63,-2.38,0.52,1016,53,2.24,328,1
5118743,1637719772,Gloversville,10000,-74.3438,43.0528,-3.65,-5.62,-4.44,-2.25,1020,72,1.34,167,40
4936087,1637719771,Fairhaven,10000,-70.9036,41.6376,-0.64,-3.49,-2.24,0.66,1016,52,2.24,328,1
4834157,1637719771,Fairfield,10000,-73.2637,41.1412,0.42,-1.01,-1.23,2.49,1019,53,1.34,296,1
5108219,1637719772,Beacon,10000,-73.9696,41.5048,-0.93,-0.93,-3.17,1.6,1021,59,0.45,307,1
5128654,1637719772,Newburgh,10000,-74.0104,41.5034,-0.65,-0.65,-2.89,1.88,1021,59,0.45,307,1
4845585,1637719771,Westport,10000,-73.3579,41.1415,0.37,-1.07,-1.65,2.4,1018,52,1.34,296,1
4839822,1637719771,Norwalk,10000,-73.4079,41.1176,0.51,-4.53,-1.61,2.43,1017,53,5.46,321,0
4833505,1637719771,East Norwalk,10000,-73.3985,41.1057,0.58,-4.54,-1.59,2.71,1017,53,5.64,322,0
4839745,1637719771,North Stamford,10000,-73.5435,41.1381,0.13,-4.62,-1.98,2.53,1020,55,4.78,318,0
4832425,1637719771,Darien,10000,-73.4693,41.0787,0.69,-1.38,-1.26,2.73,1019,53,1.79,304,0
5130831,1637719772,Peekskill,10000,-73.9204,41.2901,-0.24,-0.24,-2.47,2.23,1021,55,0.45,310,0
5116060,1637719772,East Setauket,10000,-73.1059,40.9415,1.03,-5.89,-1.23,2.73,1015,47,10.73,147,1
7258965,1637719775,Setauket-East Setauket,10000,-73.1018,40.9306,0.83,-6.16,-1.43,2.52,1016,47,10.73,147,1
4843564,1637719771,Stamford,10000,-73.5387,41.0534,0.85,-1.2,-1.2,2.99,1020,54,1.79,304,0
5113694,1637719772,Coram,10000,-73.0015,40.8687,1.01,-0.35,-1.09,2.36,1018,46,1.34,355,1
5130045,1637719772,Ossining,10000,-73.8615,41.1629,-0.02,-0.02,-2.19,2.33,1020,55,0.89,240,0
5137600,1637719772,Selden,10000,-73.0357,40.8665,1.03,-0.32,-1.08,2.37,1017,47,1.34,355,1
5123533,1637719772,Kiryas Joel,10000,-74.1679,41.342,-1.64,-6.78,-4,0.94,1022,62,4.7,314,2
5112035,1637719772,Centereach,10000,-73.0995,40.8584,1.03,1.03,-1.11,2.59,1017,47,0.45,11,1
5123456,1637719772,Kings Park,10000,-73.2573,40.8862,0.91,0.91,-1.25,2.47,1019,47,0.45,321,1
5116937,1637719772,Farmingville,10000,-73.0295,40.8312,1.04,-0.31,-1.04,2.34,1021,47,1.34,355,1
5126208,1637719772,Mastic,10000,-72.8409,40.802,1.16,-3.25,-0.95,2.49,1020,47,4.63,330,1
5138022,1637719772,Shirley,10000,-72.8676,40.8015,1.11,-3.32,-1,2.44,1020,46,4.63,330,1
5126518,1637719772,Medford,10000,-73.0001,40.8176,1.07,-3.27,-0.99,2.37,1021,46,4.47,353,1
5138539,1637719772,Smithtown,10000,-73.2007,40.8559,1.15,-1.83,-1.03,2.67,1017,46,2.68,281,1
5123840,1637719772,Lake Ronkonkoma,10000,-73.1312,40.8351,1.15,-3.17,-1.02,2.68,1017,46,4.47,308,1
5132002,1637719772,Port Chester,10000,-73.6657,41.0018,0.96,-0.4,-1.45,2.97,1019,54,1.34,268,0
5121163,1637719772,Holtsville,10000,-73.0451,40.8154,1.03,-3.32,-1.12,2.32,1021,47,4.47,353,1
5115989,1637719772,East Northport,10000,-73.3246,40.8768,0.84,-2.95,-1.34,2.38,1019,48,3.58,352,1
5120987,1637719772,Holbrook,10000,-73.0784,40.8123,1.05,-3.29,-1.12,2.57,1021,46,4.47,308,1
5144336,1637719772,White Plains,10000,-73.7629,41.034,0.57,-2.07,-1.73,2.69,1017,55,2.24,321,0
5134316,1637719772,Ronkonkoma,10000,-73.1123,40.8154,1.05,-3.29,-1.13,2.57,1021,47,4.47,308,1
5128481,1637719772,New City,10000,-73.9893,41.1476,0.06,-4.92,-2.14,2.45,1017,56,5.13,315,0
5120228,1637719772,Hauppauge,10000,-73.2026,40.8256,1.14,-1.85,-1.05,2.66,1021,46,2.68,281,1
5134693,1637719772,Rye,10000,-73.6837,40.9807,0.98,-0.38,-1.47,2.95,1019,53,1.34,268,0
5113412,1637719772,Commack,10000,-73.2929,40.8429,1.01,1.01,-1.13,2.52,1019,47,0.45,321,1
5116004,1637719772,East Patchogue,10000,-72.9962,40.767,1.23,1.23,-0.84,2.51,1022,46,0.45,102,1
5121636,1637719772,Huntington,10000,-73.4257,40.8681,1.06,1.06,-1.05,2.56,1020,47,0.89,323,1
5136433,1637719772,Scarsdale,10000,-73.7846,41.0051,0.33,-2.35,-2.03,2.4,1022,55,2.24,321,0
5126842,1637719772,Middletown,10000,-74.4229,41.4459,-1.75,-4.2,-3.93,0.55,1016,60,1.79,326,1
5119347,1637719772,Greenburgh,10000,-73.8429,41.0329,0.29,0.29,-1.95,2.47,1022,55,0.45,251,0
5120095,1637719772,Harrison,10000,-73.7126,40.969,0.96,-2.81,-1.51,2.92,1020,53,3.58,298,0
5121650,1637719772,Huntington Station,10000,-73.4115,40.8534,0.86,0.86,-1.25,2.35,1020,47,0.89,323,1
5112078,1637719772,Central Islip,10000,-73.2018,40.7906,1.17,-0.83,-0.96,2.67,1020,46,1.79,309,1
4958141,1637719771,Biddeford,10000,-70.4534,43.4926,-2.96,-6.22,-4.44,-2.16,1015,60,2.24,321,0
5139301,1637719772,Spring Valley,10000,-74.0437,41.1132,-0.49,-5.64,-2.73,1.86,1018,56,5.2,317,0
5125738,1637719772,Mamaroneck,10000,-73.7326,40.9487,1.03,-2.72,-1.24,2.95,1020,54,3.58,298,0
5115107,1637719772,Dix Hills,10000,-73.3362,40.8048,0.87,0.87,-1.18,2.35,1019,47,0.89,322,1
5128266,1637719772,Nanuet,10000,-74.0135,41.0887,0,-1.49,-2.32,2.27,1018,56,1.34,279,0
4977222,1637719771,Saco,10000,-70.4428,43.5009,-2.99,-6.25,-4.55,-2.19,1015,60,2.24,321,1
5110077,1637719772,Brentwood,10000,-73.2462,40.7812,1.19,-0.81,-0.87,2.67,1019,46,1.79,309,1
5127315,1637719772,Monsey,10000,-74.0685,41.1112,-0.61,-5.78,-2.83,1.76,1018,56,5.18,317,1
5136421,1637719772,Sayville,10000,-73.0821,40.7359,1.26,1.26,-0.48,2.75,1022,46,0.45,296,1
4929771,1637719771,Barnstable,10000,-70.2995,41.7001,-0.14,-5.71,-2.3,1.59,1015,54,6.17,320,90
5140402,1637719772,Syosset,10000,-73.5021,40.8262,0.89,-3.2,-1.24,2.36,1020,48,4.02,309,1
5130780,1637719772,Pearl River,10000,-74.0218,41.059,0.1,-1.38,-2.3,2.49,1018,56,1.34,279,0
5126555,1637719772,Melville,10000,-73.4151,40.7934,1.09,1.09,-0.75,2.55,1020,48,0.89,322,1
5118626,1637719772,Glen Cove,10000,-73.6337,40.8623,1.12,1.12,-0.98,2.64,1020,51,0.89,360,0
5114731,1637719772,Deer Park,10000,-73.3293,40.7618,1.2,-1.77,-0.6,2.66,1019,48,2.68,320,1
5122413,1637719772,Islip,10000,-73.2104,40.7298,1.33,-0.65,-0.46,2.8,1020,45,1.79,309,1
5128898,1637719772,North Bay Shore,10000,-73.2626,40.7362,1.29,-0.03,-0.5,2.75,1019,46,1.34,307,1
5128549,1637719772,New Rochelle,10000,-73.7823,40.9115,0.93,-2.84,-1.16,2.4,1020,53,3.58,298,0
5108169,1637719772,Bay Shore,10000,-73.2454,40.7251,1.34,0.03,-0.46,2.8,1020,46,1.34,307,1
4956335,1637719771,Yarmouth,10000,-70.2286,41.7057,0.16,-5.33,-1.69,1.65,1015,59,6.17,320,90
5131638,1637719772,Plainview,10000,-73.4673,40.7765,1.06,-1.5,-0.8,2.51,1020,48,2.24,316,1
5127835,1637719772,Mount Vernon,10000,-73.8371,40.9126,0.88,-2.91,-1.64,2.79,1020,52,3.58,298,1
4982720,1637719771,West Scarborough,10000,-70.3878,43.5704,-2.9,-4.77,-4.49,-2.13,1014,60,1.34,41,1
5145215,1637719772,Yonkers,10000,-73.8988,40.9312,0.81,-3.01,-1.62,2.8,1022,52,3.6,300,1
5128886,1637719772,North Babylon,10000,-73.3218,40.7165,1.33,1.33,-0.48,2.77,1019,48,0.89,298,1
5143866,1637719772,West Islip,10000,-73.3062,40.7062,1.36,1.36,-0.46,2.79,1019,48,0.89,298,1
5143630,1637719772,West Babylon,10000,-73.3543,40.7182,1.32,1.32,-0.51,2.75,1019,48,0.89,298,1
5120656,1637719772,Hicksville,10000,-73.5251,40.7684,1.09,-1.46,-0.89,2.53,1020,49,2.24,316,1
5116119,1637719772,Eastchester,10000,-73.8329,40.8876,1.01,-4.68,-1.08,2.48,1020,52,7.15,328,1
5132029,1637719773,Port Washington,10000,-73.6982,40.8257,1.01,-1.55,-0.97,2.3,1018,51,2.24,335,0
5108955,1637719772,Bethpage,10000,-73.4821,40.7443,1.17,1.17,-0.66,2.6,1020,48,0.45,274,1
5097357,1637719771,Dumont,10000,-73.9968,40.9407,0.72,-1.9,-1.6,2.82,1020,52,2.24,324,1
5144040,1637719772,Westbury,10000,-73.5876,40.7557,1.15,-0.85,-0.8,2.34,1020,50,1.79,273,1
5124497,1637719772,Lindenhurst,10000,-73.3735,40.6868,1.37,1.37,-0.48,2.79,1019,48,0.89,298,1
5095611,1637719772,Bergenfield,10000,-73.9974,40.9276,0.73,-1.88,-1.61,2.81,1021,51,2.24,324,1
5124276,1637719772,Levittown,10000,-73.5143,40.7259,1.25,-0.74,-0.6,2.63,1019,49,1.79,179,1
5128884,1637719772,North Amityville,10000,-73.4251,40.6976,1.34,-0.63,-0.51,2.75,1019,48,1.79,179,1
5101766,1637719773,New Milford,10000,-74.0179,40.9327,0.78,-1.82,-1.77,2.9,1020,52,2.24,324,1
5129134,1637719772,North Massapequa,10000,-73.4621,40.7009,1.34,-0.63,-0.52,2.74,1019,48,1.79,179,1
5113683,1637719772,Copiague,10000,-73.3998,40.6815,1.37,-2.31,-0.48,2.78,1019,48,3.58,291,1
5103269,1637719772,Ridgewood,10000,-74.1165,40.9793,0.5,0.5,-1.94,2.65,1020,53,0.45,250,1
5106615,1637719772,Wyckoff,10000,-74.1729,41.0095,-0.17,-0.17,-2.49,2.11,1021,54,0.89,289,1
5097672,1637719772,Englewood,10000,-73.9726,40.8929,0.7,-3.14,-1.83,2.69,1020,50,3.6,300,1
5127134,1637719772,Mineola,10000,-73.6407,40.7493,1.13,1.13,-0.82,2.32,1019,49,0.45,287,1
5102387,1637719772,Paramus,10000,-74.0754,40.9445,0.71,-1.91,-1.79,2.91,1020,52,2.24,324,1
4982753,1637719771,Westbrook,10000,-70.3712,43.677,-3.04,-10.04,-4.58,-2.21,1016,60,7.72,330,1
5106279,1637719772,West Milford,10000,-74.3674,41.1312,-1.22,-1.22,-3.53,1.47,1002,58,0.89,343,3
5115960,1637719772,East Meadow,10000,-73.559,40.714,1.28,-0.7,-0.58,2.65,1020,48,1.79,273,1
5126187,1637719775,Massapequa Park,10000,-73.4551,40.6804,1.39,-2.28,-0.48,2.78,1020,48,3.58,291,1
5115962,1637719772,East Massapequa,10000,-73.4365,40.6734,1.41,-2.26,-0.46,2.8,1019,48,3.58,291,1
5126183,1637719772,Massapequa,10000,-73.4743,40.6807,1.39,-2.28,-0.48,2.78,1020,48,3.58,291,1
4979245,1637719771,South Portland Gardens,10000,-70.3153,43.639,-2.95,-9.95,-4.55,-2.19,1015,60,7.72,330,1
5105262,1637719772,Teaneck,10000,-74.016,40.8976,0.79,-3.03,-1.68,2.83,1020,50,3.6,300,1
5118226,1637719772,Garden City,10000,-73.6343,40.7268,1.21,-0.78,-0.61,2.37,1020,49,1.79,273,1
5128904,1637719772,North Bellmore,10000,-73.5335,40.6915,1.34,1.34,-0.53,2.7,1020,48,0.45,5,1
5143198,1637719772,Wantagh,10000,-73.5101,40.6837,1.38,1.38,-0.5,2.76,1020,48,0.45,5,1
5141927,1637719772,Uniondale,10000,-73.5929,40.7004,1.3,-0.68,-0.55,2.43,1020,49,1.79,273,1
5137507,1637719772,Seaford,10000,-73.4882,40.6659,1.43,1.43,-0.46,2.8,1020,48,0.45,5,1
5097773,1637719772,Fair Lawn,10000,-74.1318,40.9404,0.53,0.53,-1.98,2.81,1020,52,0.45,250,1
5120478,1637719772,Hempstead,10000,-73.6187,40.7062,1.27,-0.71,-0.57,2.41,1020,49,1.79,273,1
5098135,1637719772,Fort Lee,10000,-73.9701,40.8509,0.5,-3.38,-1.72,2.23,1021,49,3.6,290,1
5098909,1637719772,Hawthorne,10000,-74.1537,40.9493,0.5,0.5,-1.96,2.82,1020,52,0.45,250,1
5098706,1637719772,Hackensack,10000,-74.0435,40.8859,0.94,-2.85,-1.71,2.99,1020,49,3.6,300,1
5108707,1637719772,Bellmore,10000,-73.5271,40.6687,1.42,1.42,-0.47,2.76,1020,48,0.45,5,1
5143832,1637719772,West Hempstead,10000,-73.6501,40.7048,1.26,-0.73,-0.73,2.41,1020,49,1.79,273,1
5117438,1637719772,Floral Park,10000,-73.7048,40.7237,1.17,1.17,-0.79,2.35,1019,49,0.45,287,1
5102369,1637719772,Palisades Park,10000,-73.9976,40.8482,0.8,-3.02,-1.39,2.56,1021,49,3.6,300,1
5134323,1637719772,Roosevelt,10000,-73.589,40.6787,1.34,-0.63,-0.52,2.46,1020,49,1.79,273,1
5117891,1637719772,Franklin Square,10000,-73.676,40.7073,1.27,1.27,-0.72,2.42,1019,49,0.45,287,1
5126630,1637719772,Merrick,10000,-73.5515,40.6629,1.43,-1.89,-0.46,2.77,1020,48,3.13,326,1
5097627,1637719771,Elmwood Park,10000,-74.1185,40.904,0.75,-1.86,-1.77,2.93,1020,51,2.24,270,1
5100604,1637719772,Lodi,10000,-74.0832,40.8823,0.84,-2.2,-1.76,2.94,1020,49,2.68,307,1
4979244,1637719771,South Portland,10000,-70.2409,43.6415,-2.88,-7.84,-4.42,-2.14,1016,60,4.02,315,1
4975802,1637719771,Portland,10000,-70.2553,43.6615,-2.96,-8.57,-4.47,-2.19,1016,60,4.92,359,1
5117949,1637719772,Freeport,10000,-73.5832,40.6576,1.41,-1.91,-0.47,2.51,1020,48,3.13,326,1
5096686,1637719771,Cliffside Park,10000,-73.9876,40.8215,0.59,-3.27,-1.65,2.3,1021,49,3.6,290,1
5116508,1637719772,Elmont,10000,-73.7129,40.7009,1.27,1.27,-0.72,2.42,1020,49,0.45,287,1
5102466,1637719772,Paterson,10000,-74.1718,40.9168,0.56,0.56,-1.85,2.66,1020,51,0.45,250,1
5098343,1637719772,Garfield,10000,-74.1132,40.8815,0.73,-2.33,-1.81,2.86,1020,50,2.68,307,1
5107760,1637719772,Baldwin,10000,-73.6093,40.6565,1.4,-1.93,-0.48,2.5,1020,48,3.13,326,1
5129248,1637719772,North Valley Stream,10000,-73.7018,40.6851,1.35,-1.6,-0.66,2.49,1020,48,2.68,318,1
5241248,1637719772,South Burlington,10000,-73.171,44.467,-3.76,-10.76,-5.05,-2.61,1020,78,7.72,340,90
5134203,1637719772,Rockville Centre,10000,-73.6412,40.6587,1.39,-0.58,-0.5,2.49,1020,49,1.79,331,1
5125771,1637719633,Manhattan,10000,-73.9662,40.7834,0.95,-2.84,-1.32,2.59,1021,48,3.6,290,1
5101879,1637719772,North Bergen,10000,-74.0121,40.8043,0.68,-3.16,-1.51,2.4,1022,48,3.6,290,1
5234372,1637719772,Burlington,10000,-73.2121,44.4759,-3.56,-10.56,-4.88,-2.44,1021,77,7.72,340,90
5125523,1637719772,Lynbrook,10000,-73.6718,40.6548,1.4,-0.56,-0.49,2.5,1020,48,1.79,331,1
5102443,1637719772,Passaic,10000,-74.1285,40.8568,0.7,-0.7,-1.2,2.27,1021,48,1.34,309,1
5142109,1637719772,Valley Stream,10000,-73.7085,40.6643,1.4,-1.54,-0.63,2.51,1020,48,2.68,318,1
5129603,1637719772,Oceanside,10000,-73.6401,40.6387,1.43,-0.53,-0.46,2.52,1020,48,1.79,331,1
5106292,1637719772,West New York,10000,-74.0143,40.7879,0.79,-3.02,-1.42,2.49,1021,47,3.58,275,1
5106160,1637719772,Wayne,10000,-74.2765,40.9254,0.19,0.19,-2.25,2.46,1021,52,0.45,0,1
5096699,1637719772,Clifton,10000,-74.1638,40.8584,0.44,-0.99,-1.42,2.05,1021,49,1.34,309,1
5103580,1637719772,Rutherford,10000,-74.1068,40.8265,0.72,-0.67,-1.25,2.38,1021,48,1.34,309,1
5104504,1637719772,Secaucus,10000,-74.0553,40.7967,1.03,-0.32,-1.11,2.77,1021,47,1.34,329,1
5125125,1637719772,Long Island City,10000,-73.9488,40.7448,1.25,-2.45,-0.95,2.79,1021,46,3.58,275,1
5105634,1637719772,Union City,10000,-74.0238,40.7795,0.78,-3.03,-1.43,2.48,1021,47,3.58,275,1
5145028,1637719772,Woodmere,10000,-73.7126,40.6321,1.4,-1.54,-0.5,2.49,1020,48,2.68,318,1
5100706,1637719772,Lyndhurst,10000,-74.1243,40.812,0.8,0.8,-1.17,2.3,1021,48,0.45,285,1
5102076,1637719772,Nutley,10000,-74.1599,40.8223,0.71,-0.69,-1.21,2.27,1021,48,1.34,309,1
5099133,1637719772,Hoboken,10000,-74.0324,40.744,1.12,-0.22,-0.96,2.75,1021,45,1.34,329,1
5235024,1637719772,Colchester,10000,-73.1479,44.5439,-3.64,-10.21,-4.96,-2.58,1021,78,6.26,313,90
5125086,1637719772,Long Beach,10000,-73.6579,40.5884,1.49,-0.46,-0.35,2.53,1020,47,1.79,331,1
5101873,1637719772,North Arlington,10000,-74.1332,40.7884,0.71,-0.69,-1.29,2.19,1021,48,1.34,347,1
5115985,1637719772,East New York,10000,-73.8824,40.6668,1.38,-4.38,-0.85,2.78,1021,47,7.6,310,1
5095549,1637719772,Belleville,10000,-74.1501,40.7937,0.86,0.86,-1.11,2.36,1021,48,0.45,285,1
5101334,1637719772,Montclair,10000,-74.209,40.8259,0.17,0.17,-2.01,1.79,1021,49,0.45,285,1
5095779,1637719772,Bloomfield,10000,-74.1854,40.8068,0.61,0.61,-1.3,2.17,1021,48,0.45,285,1
5128581,1637719772,New York,10000,-74.006,40.7143,1.21,-0.12,-0.97,2.78,1021,45,1.34,283,1
5099967,1637719772,Kearny,10000,-74.1454,40.7684,0.81,-0.57,-1.2,2.27,1021,47,1.34,347,20
5099836,1637719772,Jersey City,10000,-74.0776,40.7282,0.98,-4.11,-1.16,2.47,1021,46,5.81,314,20
5106298,1637719772,West Orange,10000,-74.239,40.7987,0.1,0.1,-1.75,1.73,1021,48,0.45,285,1
5110302,1637719657,Brooklyn,10000,-73.9496,40.6501,1.2,-0.8,-0.98,2.45,1020,44,1.79,288,1
5097441,1637719771,East Orange,10000,-74.2049,40.7673,0.56,0.56,-1.37,2.1,1021,47,0.45,285,20
5102213,1637719772,Orange,10000,-74.2327,40.7707,0.43,0.43,-1.46,2.01,1021,47,0.45,285,20
5101798,1637719772,Newark,10000,-74.1724,40.7357,0.87,-4.18,-1.14,2.33,1021,46,5.66,320,20
5100572,1637719772,Livingston,10000,-74.3149,40.7959,0.05,0.05,-2.13,2.16,1021,49,0.89,243,20
5102427,1637719772,Parsippany,10000,-74.426,40.8579,-0.21,-0.21,-2.36,1.8,1008,54,0.45,343,20
5104836,1637719772,South Orange,10000,-74.2613,40.749,0.46,0.46,-1.76,2.06,1021,48,0.89,243,20
5099724,1637719772,Irvington,10000,-74.2349,40.7323,0.55,-4.58,-1.38,2.09,1021,47,5.66,320,20
5095445,1637719771,Bayonne,10000,-74.1143,40.6687,1.06,-3.79,-1.11,2.36,1021,45,5.36,320,20
5108815,1637719772,Bensonhurst,10000,-73.994,40.6018,1.32,-2.68,-0.95,2.77,1021,44,4.02,348,20
5100854,1637719772,Maplewood,10000,-74.2735,40.7312,0.51,0.51,-1.72,2.11,1021,47,0.89,243,20
5099093,1637719772,Hillside,10000,-74.2301,40.7012,0.71,0.71,-1.26,2.21,1022,46,0.89,318,20
5113481,1637719772,Coney Island,10000,-73.994,40.5779,1.36,-2.63,-0.88,2.79,1020,45,4.02,348,1
5097315,1637719771,Dover,10000,-74.5621,40.884,-1.01,-3.35,-2.92,1.25,1008,57,1.79,347,20
5105608,1637719772,Union,10000,-74.2632,40.6976,0.69,0.69,-1.24,2.23,1022,47,0.89,318,20
5097598,1637719771,Elizabeth,10000,-74.2107,40.664,0.91,-3.97,-1.13,2.34,1021,46,5.36,320,20
5105127,1637719772,Summit,10000,-74.3596,40.7415,0.25,0.25,-1.88,2.01,1021,50,0.89,243,20
5099292,1637719772,Hopatcong Hills,10000,-74.6707,40.944,-2.23,-4.76,-4.05,0.23,1021,60,1.79,326,1
5099289,1637719772,Hopatcong,10000,-74.6593,40.9329,-2.1,-4.61,-3.94,0.34,1021,60,1.79,326,1
5100748,1637719772,Madison,10000,-74.4171,40.7598,0.04,-3.05,-2.16,1.92,1021,53,2.57,320,20
5101427,1637719772,Morristown,10000,-74.4815,40.7968,-0.29,-2.52,-2.36,1.72,1004,56,1.79,297,20
5103500,1637719772,Roselle,10000,-74.2632,40.6643,0.72,0.72,-1.24,2.23,1021,48,0.89,318,1
5097017,1637719772,Cranford,10000,-74.2996,40.6584,0.67,0.67,-1.3,2.23,1022,48,0.89,318,1
5100506,1637719772,Linden,10000,-74.2446,40.6221,0.93,-1.99,-1.13,2.75,1021,46,2.57,330,1
4956976,1637719771,Auburn,10000,-70.2312,44.0979,-3.66,-9.58,-4.69,-2.33,1015,65,5.14,330,1
5106331,1637719772,Westfield,10000,-74.3474,40.659,0.48,0.48,-1.75,2.14,1022,49,0.89,318,1
5131692,1637719772,Plattsburgh,10000,-73.4529,44.6995,-3.17,-6.98,-4.63,-2.25,1021,64,2.68,297,90
4969398,1637719771,Lewiston,10000,-70.2148,44.1003,-3.83,-9.8,-4.87,-2.51,1015,65,5.14,330,1
5103055,1637719772,Rahway,10000,-74.2776,40.6082,0.91,-2.01,-1.16,2.77,1021,48,2.57,330,1
5096316,1637719772,Carteret,10000,-74.2282,40.5773,1.02,-1,-1.12,2.79,1021,46,1.79,323,1
5104473,1637719772,Scotch Plains,10000,-74.3899,40.6554,0.34,-2.69,-1.92,2.46,1020,50,2.57,330,1
5095325,1637719771,Avenel,10000,-74.2851,40.5804,0.82,0.82,-1.27,2.67,1022,47,0.89,227,1
5096798,1637719772,Colonia,10000,-74.3021,40.5746,0.77,0.77,-1.29,2.64,1022,48,0.89,227,1
5106529,1637719772,Woodbridge,10000,-74.2846,40.5576,0.94,0.94,-1.18,2.78,1021,47,0.89,227,1
5099738,1637719772,Iselin,10000,-74.3224,40.5754,0.8,0.8,-1.22,2.72,1022,49,0.89,227,1
5101938,1637719772,North Plainfield,10000,-74.4274,40.6301,0.36,-2.67,-1.82,2.15,1020,52,2.57,330,1
5102720,1637719772,Plainfield,10000,-74.4173,40.6168,0.45,-2.56,-1.78,2.6,1020,52,2.57,330,1
5102578,1637719772,Perth Amboy,10000,-74.2654,40.5068,1.01,1.01,-1.13,2.78,1021,48,0.89,227,1
5098109,1637719772,Fords,10000,-74.316,40.5293,0.69,0.69,-1.69,2.57,1022,49,0.89,227,1
5104844,1637719772,South Plainfield,10000,-74.4115,40.5793,0.54,-2.45,-1.64,2.66,1022,53,2.57,330,1
5097529,1637719772,Edison,10000,-74.4121,40.5187,0.56,0.56,-1.69,2.62,1022,53,0.45,292,1
5104405,1637719772,Sayreville Junction,10000,-74.3304,40.4654,0.78,0.78,-1.34,2.64,1021,50,0.45,310,1
5102713,1637719772,Piscataway,10000,-74.399,40.4993,0.61,0.61,-1.63,2.63,1022,51,0.45,292,1
5100619,1637719772,Long Branch,10000,-73.9924,40.3043,1.46,-1.85,-0.49,2.78,1020,44,3.13,288,1
5104404,1637719772,Sayreville,10000,-74.361,40.4593,0.73,0.73,-1.59,2.67,1021,51,0.45,310,0
